Subject,Predicate,Object
G1674R,isLocatedAt,SCN1ADomainIV
G1749E,isLocatedAt,SCN1ADomainIV
F902C,hasMolecularConsequence,NonfunctionalSodiumChannel
G1674R,hasMolecularConsequence,NonfunctionalSodiumChannel
G1749E,hasMolecularConsequence,ReducedCurrentDensity
G1749E,hasMolecularConsequence,MinimalAlterationOfFastInactivation
R1648C,hasMolecularConsequence,ImpairedFastInactivation
F1661S,hasMolecularConsequence,ImpairedFastInactivation
ImpairedFastInactivation,hasManifestation,SlowerInactivation
ImpairedFastInactivation,hasManifestation,LessCompleteInactivation
R1648C,hasMolecularConsequence,PersistentNoninactivatingSodiumCurrent
F1661S,hasMolecularConsequence,PersistentNoninactivatingSodiumCurrent
PersistentNoninactivatingSodiumCurrent,isBlockedBy,Tetrodotoxin
R1648C,hasMolecularConsequence,DepolarizingShiftInActivation
R1648C,hasMolecularConsequence,ReducedActivationSlope
R1648C,hasMolecularConsequence,HyperpolarizingShiftInSteadyStateInactivation
F1661S,hasMolecularConsequence,DepolarizingShiftInSteadyStateInactivation
R1648C,hasMolecularConsequence,FasterRecoveryFromFastInactivation
F1661S,hasMolecularConsequence,FasterRecoveryFromFastInactivation
G1749E,hasMolecularConsequence,NearNormalBiophysics
R1648C,hasMolecularConsequence,AlteredSlowInactivationSlope
G1749E,hasMolecularConsequence,AlteredSlowInactivationSlope
F1661S,hasMolecularConsequence,ImpairedRecoveryFromSlowInactivation
G1749E,hasMolecularConsequence,AlteredSlowInactivationTimeCourse
R1648H,associatedWith,GEFSPlus
R1648H,hasMolecularConsequence,PersistentNoninactivatingSodiumCurrent
R1648C,isComparedWith,R1648H
R1648C,hasMolecularConsequence,GreaterPersistentCurrentThanR1648H
IntracellularAcidification,isInducedBy,ProlongedSeizure
LowerIntracellularpH,hasMolecularConsequence,ReducedPersistentCurrent
LowerIntracellularpH,hasMolecularConsequence,AlteredR1648CBehavior
LowerIntracellularpH,hasMolecularConsequence,ReducedPersistentCurrentInR1648C
PersistentNoninactivatingSodiumCurrent,isCausedBy,ImpairedFastInactivation
PersistentNoninactivatingSodiumCurrent,isCausedBy,GainOfFunction
NonfunctionalSodiumChannel,isCausedBy,LossOfFunction
GainOfFunction,associatedWith,GEFSPlus
LossOfFunction,associatedWith,SevereMyoclonicEpilepsyOfInfancy
SevereMyoclonicEpilepsyOfInfancy,associatedWith,MixOfGainAndLossOfFunction
G1749E,hasMolecularConsequence,ReducedChannelAvailability
ReducedChannelAvailability,isCausedBy,ReducedCurrentDensity
ReducedChannelAvailability,isCausedBy,ShiftInActivationVoltageDependence
ReducedChannelAvailability,isCausedBy,ShiftInInactivationVoltageDependence
SCN1ALinkedEpilepsies,hasPhenotype,ContinuumOfClinicalSeverity
SCN1ALinkedEpilepsies,associatedWith,GenotypePhenotypeComplexity
GenotypePhenotypeComplexity,isCausedBy,BiophysicalVariability
GenotypePhenotypeComplexity,isCausedBy,GeneticModifier
GenotypePhenotypeComplexity,isCausedBy,DevelopmentalFactor
GenotypePhenotypeComplexity,isCausedBy,EnvironmentalFactor
GenotypePhenotypeComplexity,isCausedBy,MetabolicModifier
PersistentNoninactivatingSodiumCurrent,hasFunction,PromotionOfNeuronalHyperexcitability
NeuronalHyperexcitability,isCausedBy,LoweredActivationThresholdInExcitatoryNeuron
NeuronalHyperexcitability,isCausedBy,SustainedDepolarizationInInhibitoryNeuron
SeizurePredisposition,isCausedBy,SodiumChannelDysfunction
SodiumChannelDysfunction,subtypeOf,Channelopathy
SevereMyoclonicEpilepsyOfInfancy,hasPhenotype,NeuronalInjurySusceptibility
NeuronalInjurySusceptibility,isCausedBy,Excitotoxicity
MouseStrain,associatedWith,SusceptibilityToExcitotoxicInjury
SusceptibilityToExcitotoxicInjury,isCausedBy,IonotropicGlutamateReceptorAgonist
SodiumChannelMutation,hasMolecularConsequence,SeizureSusceptibility
FunctionalAnalysis,hasFunction,EstablishmentOfGenotypePhenotypeRelationship
FunctionalAnalysis,hasFunction,SupportForTherapeuticStrategyDevelopment
DravetSyndrome,subtypeOf,PharmacoresistantEpilepsySyndrome
DravetSyndrome,hasComorbidity,CognitiveDysfunction
DravetSyndrome,hasComorbidity,BehavioralDysfunction
DravetSyndrome,hasRiskOf,PrematureDeath
NaV1.1,subtypeOf,VoltageGatedSodiumChannel
SCN1ALossOfFunctionMutation,causes,NaV1.1Haploinsufficiency
NaV1.1,isLocalizedTo,FastSpikingInhibitoryInterneurons
FastSpikingInhibitoryInterneurons,subtypeOf,GABAergicInterneurons
ParvalbuminPositiveInterneurons,subtypeOf,FastSpikingInhibitoryInterneurons
NaV1.1Haploinsufficiency,causes,ReducedInhibitoryNeurotransmission
ReducedInhibitoryNeurotransmission,leadsTo,BrainHyperexcitability
BrainHyperexcitability,leadsTo,Seizures
SodiumChannelBlockers,canWorsen,DravetSyndrome
EnhancedGABAergicNeurotransmission,canReduce,Seizures
PrecisionTherapy,targets,NaV1.1Haploinsufficiency
Hm1a,subtypeOf,SpiderVenomPeptide
Hm1a,targets,NaV1.1
Hm1a,potentiates,NaV1.1
Hm1a,inhibits,NaV1.1FastInactivation
Hm1a,inhibits,NaV1.1SlowInactivation
Hm1a,increases,PersistentSodiumCurrent
PersistentSodiumCurrent,increases,InhibitoryInterneuronFiring
HEK293TCells,express,hNaV1.1
CHOCells,express,hNaVSubtypes
Hm1a,isProducedBy,RecombinantExpression
Hm1a,hasStructureDeterminedBy,NMR
Hm1a,hasStructuralMotif,InhibitorCystineKnot
Hm1a,hasStructuralMotif,KnottinFold
Hm1a,hasDisulfideBond,Cys2Cys16
Hm1a,hasDisulfideBond,Cys9Cys21
Hm1a,hasDisulfideBond,Cys15Cys28
Hm1a,hasStabilityIn,HumanCerebrospinalFluid
Ziconotide,subtypeOf,VenomDerivedICKPeptideDrug
Ziconotide,isDeliveredVia,IntrathecalAdministration
Scn1aR1407XMouse,subtypeOf,DravetSyndromeMouseModel
Scn1aR1407XMouse,hasGenotype,Scn1aHeterozygous
DravetSyndromeMouseModel,develops,SpontaneousSeizures
DravetSyndromeMouseModel,hasPhenotype,EarlyMortality
WholeCellRecording,isPerformedIn,CA1StratumRadiatum
CA1StratumRadiatum,hasCellType,GABAergicInterneurons
CA1PyramidalNeuron,subtypeOf,ExcitatoryNeuron
IntracerebroventricularInfusion,subtypeOf,CNSDrugDeliveryMethod
Electrocorticography,detects,InterictalEpileptiformDischarges
InterictalEpileptiformDischarges,subtypeOf,EpileptiformSpike
Hm1a,enhances,hNaV1.1PeakCurrent
Hm1a,delays,hNaV1.1Inactivation
Hm1a,causes,hNaV1.1SustainedCurrent
Hm1a,hasSelectivityFor,hNaV1.1
Hm1a,hasLowerEfficacyAt,hNaV1.3
Hm1a,hasNoEffectOn,hNaV1.2
Hm1a,hasNoEffectOn,hNaV1.4
Hm1a,hasNoEffectOn,hNaV1.5
Hm1a,hasNoEffectOn,hNaV1.6
Hm1a,hasNoEffectOn,hNaV1.7
Hm1a,hasNoEffectOn,hNaV1.8
Hm1a,doesNotModulate,KVChannels
Hm1a,doesNotModulate,KCaChannels
Hm1a,doesNotModulate,hERG
NaV1.1DomainIVVoltageSensor,hasRegion,S1S2ExtracellularLoop
NaV1.1DomainIVVoltageSensor,hasRegion,S3S4ExtracellularLoop
Hm1a,interactsWith,NaV1.1DomainIVVoltageSensor
Hm1a,impedes,DomainIVVoltageSensorMovement
DravetSyndromeInterneurons,exhibit,ActionPotentialFiringCollapse
ActionPotentialFiringCollapse,reduces,InhibitoryInterneuronOutput
Hm1a,rescues,ActionPotentialFiringCollapse
Hm1a,restores,InhibitoryInterneuronFiring
Hm1a,spares,ExcitatoryNeuronFiring
Hm1a,doesNotAlter,WTInterneuronFiring
DravetSyndromeMouseModel,hasBiomarker,HighAmplitudeInterictalSpikes
Hm1aInfusion,reduces,HighAmplitudeInterictalSpikes
Hm1aInfusion,reduces,WholeBrainHyperexcitability
Hm1aInfusion,reduces,SeizureFrequency
Hm1aInfusion,reduces,Mortality
SeizureEvent,precedes,MortalityEvent
ContinuousHm1aInfusion,abolishes,Seizures
Hm1aTreatment,hasAdverseEffectProfile,NoObviousAdverseEvents
SelectiveNaV1.1Activation,subtypeOf,PrecisionMedicineApproach
SelectiveNaV1.1Activation,targets,MolecularDeficitInDravetSyndrome
TargetingMolecularDeficit,canControl,Seizures
TargetingMolecularDeficit,canReduce,PrematureDeath
Hm1a,isCandidateFor,TargetedDrugTherapy
NaV1.2Potentiation,couldBe,Proepileptic
NaV1.2Potentiation,isContraindicatedIn,DravetSyndrome
NaV1.3Expression,declinesDuring,PostnatalDevelopment
NaV1.1Expression,increasesDuring,PostnatalDevelopment
NaV1.1Haploinsufficiency,marks,DravetDiseaseProgression
InfantileSeizureOnset,precedes,CognitiveDeficits
InfantileSeizureOnset,precedes,BehavioralDeficits
Hm1a,lacks,BloodBrainBarrierPermeability
Hm1aDelivery,mayRequire,MicroinfusionPump
NaV1.1,hasRoleIn,MechanicalPainTransduction
NaV1.1Activators,couldIncrease,PainSensitivity
DravetPatients,have,NaV1.1Haploinsufficiency
NaV1.1Haploinsufficiency,couldReduce,PainSensitivityIncreaseFromNaV1.1Activation
NaV1.1Agonists,mayTreat,SCN1AAssociatedEpilepsies
NaV1.1Agonists,mayTreat,IntractableTemporalLobeEpilepsy
ParvalbuminInterneuronLoss,subtypeOf,PathologicalHallmarkOfTemporalLobeEpilepsy
NaV1.1Agonists,mayTreat,Schizophrenia
Schizophrenia,hasPathology,ParvalbuminInterneuronConnectivityLoss
NaV1.1Agonists,mayTreat,AlzheimersDisease
AlzheimersDisease,hasPathology,NetworkHyperactivity
ReducedNaV1.1InParvalbuminInterneurons,causes,CognitiveDysfunction
Hm1a,isDerivedFrom,SpiderVenom
SpiderVenom,contains,IonChannelTargetingPeptides
IonChannelTargetingPeptides,canEnable,TargetedDrugTherapy
DravetSyndrome,subtypeOf,SevereEarlyOnsetEncephalopathy
DravetSyndrome,hasStage,FebrileStage
DravetSyndrome,hasStage,WorseningStage
DravetSyndrome,hasStage,StabilizationStage
WorseningStage,hasDuration,UpToFifthYearOfLife
DravetSyndrome,hasComorbidity,PsychomotorDelay
DravetSyndrome,hasComorbidity,CognitiveDisability
DravetSyndrome,hasComorbidity,MotorDisturbance
DravetSyndrome,hasComorbidity,Hyperkinesia
DravetSyndrome,hasComorbidity,AutismSpectrumFeatures
DravetSyndrome,hasMotorFeature,CrouchingGait
MortalityInDravetSyndrome,associatedWith,SuddenUnexpectedDeathInEpilepsy
MortalityInDravetSyndrome,associatedWith,StatusEpilepticus
NaV1.1,subtypeOf,VoltageDependentSodiumChannelAlphaSubunit
SCN1AHaploinsufficiency,causes,ReducedNaV1.1Activity
ReducedNaV1.1Activity,disrupts,ExcitatoryInhibitoryBalance
NaV1.1,isExpressedIn,GABAergicInterneurons
GABAergicInterneurons,hasSubtype,ParvalbuminInterneurons
GABAergicInterneurons,hasSubtype,SomatostatinInterneurons
ReducedNaV1.1Activity,causes,ReducedInhibition
ReducedInhibition,causes,NetworkHyperexcitability
SCN1AMissenseMutation,associatedWith,GeneticEpilepsyWithFebrileSeizuresPlus
SCN1AFunctionalAlteration,associatedWith,Autism
SCN1AFunctionalAlteration,associatedWith,FamilialHemiplegicMigraine
TargetedTherapy,aimsToRestore,NaV1.1Function
TargetedTherapy,aimsToRestore,NaV1.1Expression
AnimalModel,shouldRecapitulate,GeneticEtiology
AnimalModel,shouldRecapitulate,ClinicalPhenotype
Scn1aWT/A1783VMouse,subtypeOf,DravetSyndromeMouseModel
Scn1aA1783V,subtypeOf,SCN1AMissenseMutation
Scn1aA1783V,isLocatedIn,Exon26
Scn1aA1783V,affects,NaV1.1InactivationGateReceptor
NaV1.1InactivationGateReceptor,isLocatedIn,DomainIVS6Segment
Scn1aWT/A1783VMouse,hasGeneticBackground,C57BL/6J
CMVCreMouse,expresses,CreRecombinase
CreRecombinase,mediates,ExonScission
CreRecombinase,mediates,MutatedExonIncorporationIntoMRNA
Scn1aWT/A1783VMouse,expresses,A1783VMutationInAllCells
ThermalChallenge,induces,HeatInducedSeizure
ElectrophysiologicalRecording,recordsFrom,HippocampusCA1
ElectrophysiologicalRecording,recordsFrom,DentateGyrus
ElectrophysiologicalRecording,recordsFrom,PrefrontalCortex
LocalFieldPotential,subtypeOf,ElectrophysiologicalSignal
VideoMonitoring,captures,SeizureBehavior
SeizureSemiology,isScoredBy,ModifiedRacineScale
FDGPET,usesRadiotracer,18F_FDG
18F_FDG,subtypeOf,GlucoseAnalogRadiotracer
SUVMeanRatio,usesReferenceOrgan,Liver
Immunofluorescence,visualizes,NaV1.1Localization
Scn1aWT/A1783VMouse,hasPhenotype,EarlyMortality
EarlyMortality,isConsistentWith,SuddenUnexpectedDeathInEpilepsy
Scn1aWT/A1783VMouse,hasPhenotype,HeatInducedSeizureSusceptibility
HeatInducedSeizureSusceptibility,isInducedBy,Hyperthermia
Scn1aWT/A1783VMouse,hasLowerThresholdFor,HeatInducedSeizure
ControlMouse,hasHigherThresholdFor,HeatInducedSeizure
Scn1aWT/A1783VMouse,hasInterictalActivity,InterictalEpileptiformDischarge
InterictalEpileptiformDischarge,hasMorphology,Spike
InterictalEpileptiformDischarge,hasMorphology,Multispike
InterictalEpileptiformDischarge,hasDistribution,Focal
InterictalEpileptiformDischarge,hasDistribution,Generalized
TemperatureIncrease,increases,InterictalEpileptiformDischargeRate
InterictalEpileptiformDischargeRateIncrease,precedes,HeatInducedSeizure
HeatInducedSeizure,canBe,ClinicalSeizure
HeatInducedSeizure,canBe,SubclinicalSeizure
Seizure,hasSeizureType,GeneralizedTonicClonicSeizure
Seizure,exhibits,IntraHemisphericPropagation
Seizure,exhibits,InterHemisphericPropagation
Seizure,hasPhenotype,MultifocalOrigin
Seizure,hasPossibleOrigin,DentateGyrus
Seizure,generalizesTo,PrefrontalCortex
Seizure,generalizesTo,HippocampusCA1
HeatInducedSeizure,canProgressTo,StatusEpilepticus
StatusEpilepticus,canCause,Death
Scn1aWT/A1783VMouse,hasCognitivePhenotype,SpatialLearningImpairment
Scn1aWT/A1783VMouse,hasCognitivePhenotype,SpatialMemoryImpairment
Scn1aWT/A1783VMouse,hasCognitivePhenotype,MemoryConsolidationDeficit
MorrisWaterMaze,detects,SpatialMemoryImpairment
NovelObjectRecognitionTest,detects,LongTermRecognitionMemoryImpairment
Scn1aWT/A1783VMouse,hasMotorPhenotype,CoordinationImpairment
Scn1aWT/A1783VMouse,hasMotorPhenotype,BalanceImpairment
RotarodTest,detects,ReducedMotorPerformance
InvertedGridTest,detects,ReducedGripStrength
ElevatedBeamTest,detects,ReducedMotorCoordination
MotorImpairment,progressesOver,Age
Scn1aWT/A1783VMouse,hasBehavioralPhenotype,AnxietyLikeBehavior
AnxietyLikeBehavior,isIndicatedBy,ReducedTimeInCenter
Scn1aWT/A1783VMouse,hasBehavioralPhenotype,Hyperactivity
Hyperactivity,isIndicatedBy,IncreasedPeakVelocity
Scn1aWT/A1783VMouse,hasBehavioralPhenotype,Stereotypies
Stereotypies,subtypeOf,RepetitiveMovement
Scn1aWT/A1783VMouse,hasBehavioralPhenotype,ImpairedExploration
MarbleBuryingTest,detects,ReducedObjectCoveringBehavior
Scn1aWT/A1783VMouse,hasBehavioralPhenotype,ImpairedNestBuilding
ImpairedNestBuilding,isIndicatorOf,PoorQualityOfLife
Scn1aWT/A1783VMouse,hasSocialPhenotype,RelativelyPreservedSociability
SocialInteractionTest,detects,DelayedFirstContact
DelayedFirstContact,canReflect,MotorBehavioralDefects
Scn1aWT/A1783VMouse,hasMetabolicPhenotype,IncreasedBrainGlucoseUptake
FDGPET,detects,IncreasedBrainGlucoseUptake
IncreasedBrainGlucoseUptake,isObservedIn,Cortex
IncreasedBrainGlucoseUptake,isObservedIn,Hippocampus
IncreasedBrainGlucoseUptake,isObservedIn,Thalamus
IncreasedBrainGlucoseUptake,isObservedIn,BasalGanglia
IncreasedBrainGlucoseUptake,isObservedIn,Brainstem
IncreasedBrainGlucoseUptake,isObservedIn,Cerebellum
Scn1aWT/A1783VMouse,hasMolecularPhenotype,ReducedScn1aMRNAInHippocampus
NaV1.1Protein,exhibits,NoMarkedGlobalReduction
NaV1.1Localization,appears,SimilarToControl
Scn1aWT/A1783VMouse,recapitulates,DravetSyndromeManifestations
Scn1aWT/A1783VMouse,subtypeOf,RobustResearchPlatform
Scn1aWT/A1783VMouse,enables,QuantitativeOutcomeMeasures
QuantitativeOutcomeMeasures,includes,ThermalSeizureThreshold
QuantitativeOutcomeMeasures,includes,EEGAlterations
QuantitativeOutcomeMeasures,includes,MotorImpairment
QuantitativeOutcomeMeasures,includes,Hyperactivity
QuantitativeOutcomeMeasures,includes,CognitiveDeterioration
TherapyDevelopment,shouldTarget,PatientCenteredOutcomes
PatientCenteredOutcomes,includes,SuddenUnexpectedDeathInEpilepsy
PatientCenteredOutcomes,includes,MotorAlterations
PatientCenteredOutcomes,includes,CognitiveAlterations
PatientCenteredOutcomes,includes,BehavioralAlterations
GeneticBackground,modifies,BehavioralPhenotype
C57BL/6JBackground,modifies,SociabilityPhenotype
Stereotypies,canReflect,Hyperactivity
NestBuildingPerformance,isIndicatorOf,DailyLifeFunction
FDGPET,isCandidateBiomarkerFor,BrainFunction
FDGPET,mayServeAs,TherapyResponseMarker
ExcitatoryInhibitoryImbalance,canCause,AlteredBrainMetabolism
AntiepilepticDrugs,canInfluence,FDGPETFindings
InterictalEpileptogenicActivity,canCause,Hypermetabolism
NaV1.1,isEssentialFor,InhibitoryNeuronFunction
NaV1.1,initiates,ActionPotential
NaV1.1,propagates,ActionPotential
NaV1.1,isExpressedIn,GABAergicNeuron
GABAergicNeuron,hasSubtype,ParvalbuminInterneuron
GABAergicNeuron,hasSubtype,SomatostatinInterneuron
SCN1AMutation,associatedWith,GeneticEpilepsyWithFebrileSeizuresPlus
DravetSyndrome,hasComorbidity,CognitiveAlteration
DravetSyndrome,hasComorbidity,MotorAlteration
DravetSyndrome,hasComorbidity,BehaviouralAlteration
DravetSyndromePhysiopathology,involves,ExcitatoryInhibitoryImbalance
SCN1AHaploinsufficiency,impairs,GABAergicInterneuronFunction
SCN1AHaploinsufficiency,contributesTo,ExcitatoryInhibitoryImbalance
SCN1AUpregulation,isTherapeuticStrategyFor,DravetSyndrome
PreferentialSCN1AExpression,inCellType,GABAergicNeuron
PreferentialSCN1AExpression,mayImprove,TreatmentSafety
PreferentialSCN1AExpression,mayImprove,TreatmentEfficacy
AntisenseOligonucleotide,targets,SCN1ANonProductiveSplicingEvent
AntisenseOligonucleotide,increases,FunctionalSCN1AmRNA
FunctionalSCN1AmRNAIncrease,ameliorates,EpilepticPhenotype
STK001,subtypeOf,AntisenseOligonucleotideTherapy
ArtificialTranscriptionFactor,targets,SCN1ALocus
ArtificialTranscriptionFactor,increases,NaV1.1Content
ETX101,subtypeOf,AAVGeneTherapy
ETX101,usesPromoter,GABAergicNeuronSpecificPromoter
HighCapacityAdenoviralVector,enables,GeneSupplementation
HighCapacityAdenoviralVector,delivers,FullSCN1ACodingSequence
FullSCN1ACodingSequence,hasLength,SixKilobase
GeneSupplementation,restores,SCN1AExpression
CAGPromoter,subtypeOf,UbiquitousPromoter
AdenoviralVectorTargeting,canUse,CapsidLigandDisplay
ErbB4,subtypeOf,CellSurfaceReceptor
ErbB4,isExpressedIn,ParvalbuminInterneuron
SynaptotagminII,subtypeOf,SynapticVesicleMembraneProtein
SynaptotagminII,isPreferentiallyExpressedBy,InhibitoryNeuron
VGATPromoter,subtypeOf,InhibitoryNeuronPromoter
DlxEnhancer,confers,GABAergicNeuronTranscriptionalSpecificity
HCAdV,subtypeOf,HighCapacityAdenoviralVector
HCAdV,hasProperty,LargeCloningCapacity
TherapeuticStrategy,delivers,SCN1AcDNA
NRG1alphaEGFlikeDomain,binds,ErbB4
AdenovirusFiber,isModifiedBy,NRG1alphaEGFlikeDomainInsertion
AdenovirusFiber,hasRegion,HILoop
NRG1alphaEGFlikeDomainInsertion,occursIn,HILoop
Y477AMutation,reduces,CARInteraction
CAR,subtypeOf,CoxsackieAndAdenovirusReceptor
AdNRGCAGGL,subtypeOf,E1E3DeletedAdenoviralVector
AdNRGCAGGL,expresses,GFPLucReporter
GFPLucReporter,subtypeOf,FusionReporterGene
GFPLucReporter,isControlledBy,CAGPromoter
DP3VPromoter,subtypeOf,HybridPromoter
AdDP3VGL,subtypeOf,AdenoviralVector
AdDP3VGL,expresses,GFPLucReporter
GFPLucReporter,isControlledBy,DP3VPromoter
HCA_DP3V_SCN1A,subtypeOf,HighCapacityAdenoviralVector
HCA_DP3V_SCN1A,expresses,SCN1AcDNA
SCN1AcDNA,isControlledBy,DP3VPromoter
HCA_DP3V_Luc,subtypeOf,HighCapacityAdenoviralVector
HCA_DP3V_Luc,expresses,Luciferase
HCA_DP3V_Luc,isControlFor,HCA_DP3V_SCN1A
qRTPCR,quantifies,MarkerGeneExpression
FlowCytometry,quantifies,GFPPositiveCells
BioluminescenceImaging,quantifies,InVivoTransgeneExpression
Immunofluorescence,detects,CellTypeMarkers
PrimaryGABAergicNeuronCulture,isDerivedFrom,MedialGanglionicEminence
PrimaryGABAergicNeuronCulture,isSupplementedWith,BDNF
PrimaryAstrocyteCulture,isDerivedFrom,NewbornMouseBrain
PrimaryMicrogliaCulture,isDerivedFrom,NewbornMouseBrain
StereotacticInjection,deliversVectorTo,Hippocampus
StereotacticInjection,deliversVectorTo,Thalamus
TherapeuticEvaluation,usesMouseModel,Scn1aWT_A1783V
Scn1aWT_A1783V,subtypeOf,DravetSyndromeMouseModel
Scn1aWT_A1783V,subtypeOf,ConditionalKnockInModel
HyperthermiaChallenge,induces,ThermallyInducedSeizure
HEK293,subtypeOf,CellLine
SHSY5Y,subtypeOf,HumanNeuroblastomaCellLine
Neuro2A,subtypeOf,MouseNeuroblastomaCellLine
THP1,subtypeOf,HumanMonocyticCellLine
PMA,differentiates,THP1ToMacrophage
293ErbB4,overexpresses,ErbB4
SCN1A5PrimeUTRRegions,haveProperty,NegligiblePromoterActivityInTestedCells
VGATPromoter,hasProperty,PreferentialActivityInGABAergicNeuron
DP3VPromoter,increases,TransgeneExpressionInGABAergicNeuron
DP3VPromoter,maintains,LowActivityInImmatureNeuronalCells
DP3VPromoter,hasPreferentialActivityIn,GABAergicNeuron
AdNRGCAGGL,preferentiallyTransduces,ErbB4HighCellLines
AdCAGGL,infectivityCorrelatesWith,CARExpression
AdNRGCAGGL,infectivityCorrelatesWith,ErbB4Expression
AdNRGCAGGL,infectivityCorrelatesWith,CARExpression
ErbB4CapsidTargeting,failsToPreferentiallyTransduce,PrimaryGABAergicNeuron
AdCAGGL,showsHigherTransgeneExpressionIn,AstrocyteCulture
AdNRGCAGGL,showsHigherTransgeneExpressionIn,AstrocyteCulture
MicrogliaCulture,exhibits,LowAdenoviralTransduction
AdDP3VGL,showsPreferentialExpressionIn,GABAergicNeuron
AdDP3VGL,reducesExpressionIn,Astroglia
AdDP3VGL,reducesExpressionIn,ExcitatoryNeuron
AdDP3VGL,restrictsNumberOf,GFPPositiveCellsInVivo
AdDP3VGL,showsLowerBLIThan,AdCAGGL
CalretininPositiveCell,exhibits,NoPreferentialDP3VExpression
CalretininPositiveCell,hasProperty,LowOrAbsentSCN1AExpression
