Subject,Predicate,Object,Section,Organism,PMCID
RefractoryEpilepsy,hasTreatment,OlivetolicAcid ,,,
RefractoryEpilepsy,hasTreatment,Perampanel,,,
RefractoryEpilepsy,includes,DravetSyndrome,,,
RefractoryEpilepsy,includes,LennoxGastautSyndrome,,,
REGABAElement,restricts,ExpressionToGABAergicNeuron,,,
RemoteSupport,improves,QualityOfLife,,,
RemoteSupport,reduces,TravelAndWaitingTime,,,
RepairedGABRA2,improves,Survival,,,
RepairedGABRA2,reduces,SeizureFrequency,,,
RepairedGABRA2,reduces,SuddenUnexpectedDeathInEpilepsy,,,
RepeatedPentylenetetrazoleExposure,alters,SeizureSusceptibility,,,
RescuedReceptor,respondsTo,Diazepam,,,
RescuedSubunit,trafficsTo,CellSurface,,,
RescueWithNaV1.1,restores,ActionPotentialFiringInInhibitoryNeuron,,,
RescueWithNaV1.1,restores,SodiumCurrentsInInhibitoryNeuron,,,
RespiratoryArrest,hasTrigger,AudiogenicSeizure,,,
RespiratoryDysfunction,contributesTo,SuddenUnexpectedDeathInEpilepsy,,,
RespiratoryFailure,majorCauseOf,SuddenUnexpectedDeathInEpilepsy,,,
RestoredGABRG2,forms,FunctionalReceptor,,,
RestoredGamma2,improves,InhibitorySynapticTransmission,,,
Retigabine,converts,CAtoISFiring,,,
RetinalMicroglia,hasA,RetractionOfProcesses,,,
RettSyndrome,hasHighRiskOf,Epilepsy,,,
RettSyndrome,isA,DevelopmentalEpilepticEncephalopathy,,,
RHMouseModel,hasSemiologyFeature,SeizureSusceptibility,,,
RippleOscillation,isSlowerIn,Mouse,,,
Rizatriptan,binds,5HT1DReceptor,,,
Rizatriptan,doesNotAffect,DravetSyndrome,,,
RNASeqAnalysis,identifies,DifferentialGeneExpression,,,
RNTNeuron,generates,SleepSpindle,,,
RTNChemoreceptorNeuron,increasedActivityUnder,HighCO2,,,
RTNChemoreceptorNeuron,involvedIn,BreathingRegulation,,,
RTNChemoreceptorNeuron,isCharacterizedBy,EnhancedCO2Sensitivity,,,
S1231RMutation,causes,ConditionalLossOfFunction,,,
S1231RMutation,causes,ConstitutiveLossOfFunction,,,
S1RA,reduces,SeizureSeverity,,,
S247LVariant,associatedWith,SevereNeurodevelopmentalDisability,,,
S247LVariant,isCharacterizedBy,BurstSuppression,,,
S247LVariant,notRescuedBy,KCNQ2KCNQ3Heteromer,,,
S247WVariant,associatedWith,PoorNeurodevelopmentalOutcome,,,
S247WVariant,isCharacterizedBy,BurstSuppression,,,
S247WVariant,notRescuedBy,KCNQ2KCNQ3Heteromer,,,
S247XVariant,associatedWith,FavorableNeurodevelopmentalOutcome,,,
S247XVariant,isCharacterizedBy,LowHomomericCurrent,,,
S247XVariant,rescuedBy,KCNQ2KCNQ3Heteromer,,,
S259RMutation,prevents,NaVCurrent,,,
SaccharinPreferenceTest,isUsedFor,HomeCageMonitoring,,,
SandhoffINCell,hasA,GM2GangliosideAccumulation,,,
SangerSequencing,doesNotDetect,LowLevelMosaicism,,,
SangerSequencing,isGoldStandardFor,GeneticTesting,,,
SangerSequencing,misses,SCN1AMutation,,,
SB2193,doesNotReduce,SpontaneousSeizureInDravet,,,
SB2193,hasSimilarBindingAs,Z944,,,
SB2193,increases,SpikeWaveDischargeGAERS,,,
SB2193,penetrates,MouseBrain,,,
SB2193,protectsAgainst,6HzSeizure,,,
SB2193F,inhibits,Cav3.1,,,
SB2193F,inhibits,Cav3.2,,,
SB2193F,inhibits,Cav3.3,,,
SCARB2,causes,MyoclonicEpilepsyWithRenalDysfunction,,,
"SCARB2, KCNC1, NEU1Mutations",hasTreatment,UnverrichtLikeDisease,,,
SchafferCollateralStimulation,evokes,SOInterneuronFiring,,,
SCN1A,contains,PoisonExon20N,,,
SCN1A,encodes,NaV1.1AlphaSubunit,,,
SCN1A,encodes,NaV1.1VoltageGatedSodiumChannelAlphaSubunit,,,
SCN1A,encodes,VoltageGatedPotassiumChannel                  ,,,
SCN1A,hasA,CoactivePromoter,,,
SCN1A,isCriticalFor,PVInterneuronExcitability,,,
SCN1A,isExpressedIn,Brain,,,
SCN1A,isExpressedIn,Heart,,,
SCN1A,isExpressedIn,ParvalbuminInterNeuron,,,
SCN1A,isLinkedTo,DravetSyndrome,,,
SCN1A,isTargetFor,DiseaseModifyingTherapy,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,AutisticLikeBehavior,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,HyperthermiaInducedSeizure,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,IncreasedDeath,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,SpontaneousSeizure,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,SuddenUnexpectedDeathInEpilepsy,,,
SCN1AHeterozygousMutantMouse,models,DravetSyndrome,,,
SCN1A1bDeletion,causes,CognitiveDeficit,,,
SCN1A1bDeletion,causes,EarlyDeath,,,
SCN1A1bDeletion,causes,Hyperactivity,,,
SCN1A1bDeletion,causes,Seizure,,,
SCN1A1bDeletion,reduces,NaV1.1Expression,,,
SCN1A1bDeletion,reduces,Survival,,,
SCN1A1bRegion,activates,SCN1ATranscription,,,
SCN1A1bRegion,isA,RegulatoryEnhancer,,,
SCN1A1bRegion,isConservedAcross,VertebrateSpecies,,,
SCN1AA1783VExpression,hasNoEffect,PyramidalNeuronFiring,,,
SCN1AA1783VExpression,reduces,InputResistance,,,
SCN1AA1783VMouse,hasSemiologyFeature,Anxiety,,,
SCN1AA1783VMouse,hasSemiologyFeature,CognitiveImpairment,,,
SCN1AA1783VMouse,hasSemiologyFeature,IncreasedDeath,,,
SCN1AA1783VMouse,hasSemiologyFeature,Hyperactivity,,,
SCN1AA1783VMouse,hasSemiologyFeature,HyperthermiaInducedSeizure,,,
SCN1AA1783VMouse,hasSemiologyFeature,IncreasedBrainGlucoseUptake,,,
SCN1AA1783VMouse,hasSemiologyFeature,MotorImpairment,,,
SCN1AA1783VMouse,hasSemiologyFeature,SpontaneousSeizure,,,
SCN1AA1783VMouse,models,DravetSyndrome,,,
SCN1AA1783VVariant,accelerates,SlowInactivation,,,
SCN1AA1783VVariant,alters,ChannelActivation,,,
SCN1AA1783VVariant,causes,InterneuronFiringDeficit,,,
SCN1AA1783VVariant,causes,UseDependentSodiumCurrentRundown,,,
SCN1AA1783VVariant,expressedIn,InhibitoryNeuron,,,
SCN1AA1783VVariant,impairs,InterneuronFiring,,,
SCN1AA1783VVariant,preserves,SodiumPeakCurrentDensity,,,
SCN1AA1783VVariant,reduces,NeuronExcitability,,,
SCN1AA1783VVariant,shifts,ActivationToDepolarizedPotential,,,
SCN1AC3969Plus2451GCVariant,increases,PoisonExon20NInclusion,,,
SCN1AConditionalDeletion,causes,CognitiveImpairment,,,
SCN1AConditionalDeletion,causes,HyperthermiaInducedSeizure,,,
SCN1AConditionalDeletion,causes,SpontaneousSeizure,,,
SCN1A-dCas9A,increases,SeizureThreshold,,,
SCN1A-dCas9A,reduces,SeizureDuration,,,
SCN1A-dCas9A,reduces,SeizureSeverity,,,
SCN1ADE26Mouse,hasSemiologyFeature,PrematureDeath,,,
SCN1ADE26Mouse,hasSemiologyFeature,SpontaneousSeizure,,,
SCN1ADE26Mouse,hasSemiologyFeature,Apnea,,,
SCN1ADE26Mouse,hasSemiologyFeature,Hypoventilation,,,
SCN1ADE26Mouse,hasSemiologyFeature,ReducedVentilatoryResponseToCO2,,,
SCN1ADE26Mouse,hasSemiologyFeature,SeizureAndRespiratoryPhenotype,,,
SCN1ADE26Mouse,models,DravetSyndrome,,,
SCN1ADE26Mouse,suitableFor,SuddenUnexpectedDeathInEpilepsyMechanismStudy,,,
SCN1ADeficiency,activates,MTORPathway,,,
SCN1ADeficiency,alters,ReboundBursting,,,
SCN1ADeficiency,causes,CognitiveImpairment,,,
SCN1ADeficiency,causes,NeuronalApoptosis,,,
SCN1ADeficiency,causes,SeizureSusceptibility,,,
SCN1ADeficiency,reduces,SKCurrent,,,
SCN1ADeletion,ameliorates,SeizureSeverityinExcitatoryNeuron,,,
SCN1ADeletion,causes,FastRipple,,,
SCN1ADeletion,impairs,SuprachiAntiSeizureMedicationaticNucleusFunction,,,
SCN1ADeletion,increases,GPR55Expression,,,
SCN1ADeletion,increases,INa,,,
SCN1ADeletion,sufficientFor,DravetSyndrome,,,
SCN1AE1099X/+MutantMouse,hasSemiologyFeature,IncreasedDeath,,,
SCN1AE1099X/+MutantMouse,hasSemiologyFeature,SpontaneousSeizure,,,
SCN1AE1099X/+MutantMouse,hasSemiologyFeature,SuddenUnexpectedDeathInEpilepsy,,,
SCN1AE1099X/+MutantMouse,models,DravetSyndrome,,,
SCN1AEpileptogenicMutation,causes,SodiumConductanceReduction,,,
SCN1AExpression,increasedBy,DP3VPromoter,,,
SCN1AExpression,isLowDuring,FCDDevelopmentWindow,,,
SCN1AExpression,isMeasuredBy,LuciferaseAssay,,,
SCN1AExpressionCassette,expresses,NaV1.1Protein,,,
SCN1AExpressionReduction,modifies,PhenotypeSeverity,,,
SCN1AExpressionRestoration,reduces,EpilepticPhenotype,,,
SCN1AFHMMutation,causes,PersistentSodiumCurrentIncrease,,,
SCN1AFullLengthProteinReduction,causes,EpilepticPhenotype,,,
SCN1AFunction,isAlteredBy,Temperature,,,
SCN1AGainOfFunctionDisorder,hasTreatment,SodiumChannelBlocker,,,
SCN1AGainOfFunctionMutation,causes,DevelopmentalEpilepticEncephalopathy,,,
SCN1AGainOfFunctionMutation,causes,FamilialHemiplegicMigraine,,,
SCN1AGainOfFunctionMutation,causes,GeneralizedEpilepsyWithFebrileSeizurePlus,,,
SCN1AGainOfFunctionMutation,causes,PersistentLateSodiumCurrent,,,
SCN1AGeneReactivation,rescues,BehavioralAbnormality,,,
SCN1AGeneReactivation,rescues,GeneExpressionAlterations,,,
SCN1AGeneReactivation,rescues,Hyperactivity,,,
SCN1AGeneReactivation,rescues,HyperthermiaInducedSeizure,,,
SCN1AGeneReactivation,rescues,InterneuronFiringDeficit,,,
SCN1AGeneReactivation,rescues,SeizurePhenotype,,,
SCN1AGeneReactivation,rescues,SocialInteractionDeficit,,,
SCN1AGeneReactivation,rescues,SpatialLearningDeficit,,,
SCN1AGeneReactivation,rescues,SpontaneousSeizure,,,
SCN1AGeneReactivation,rescues,WorkingMemoryDeficit,,,
SCN1AGeneReplacement,rescues,DeathInDravetSyndromeMouse,,,
SCN1AGeneReplacement,restores,NaV1.1Expression,,,
SCN1AGeneTherapy,isTolerated,WildTypeMouse,,,
SCN1AGeneTherapy,protectsAgainst,SuddenUnexpectedDeathInEpilepsy,,,
SCN1AGeneTherapy,reduces,HyperthermiaInducedSeizure,,,
SCN1AGeneTherapy,reduces,SpontaneousSeizure,,,
SCN1AGeneticScore,combinedWith,AgeAtSeizureOnset,,,
SCN1AGeneticScore,correlatesWith,DiseaseSeverity,,,
SCN1AGeneticScore,predicts,DravetSyndrome,,,
SCN1AGeneTransfer,ameliorates,BehavioralManifestation,,,
SCN1AGeneTransfer,doesNotImprove,Hyperactivity,,,
SCN1AGeneTransfer,doesNotImprove,LearningDelay,,,
SCN1AGeneTransfer,elevates,NaV1.1Expression,,,
SCN1AGeneTransfer,enhances,EnvironmentalInteraction,,,
SCN1AGeneTransfer,improves,MarbleBuryingPerformance,,,
SCN1AGeneTransfer,improves,MotorFunction,,,
SCN1AGeneTransfer,improves,NestBuilding,,,
SCN1AGeneTransfer,reduces,InterictalDischarge,,,
SCN1AH939RMutantMouse,hasSemiologyFeature,HyperthermiaInducedSeizure,,,
SCN1AH939RMutantMouse,hasSemiologyFeature,IncreasedDeath,,,
SCN1AH939RMutantMouse,hasSemiologyFeature,SpontaneousSeizure,,,
SCN1AH939RMutantMouse,models,DravetSyndrome,,,
SCN1AHaploinsufficiency,causes,CircuitHyperexcitability,,,
SCN1AHaploinsufficiency,causes,DecreasedFeedforwardInhibition,,,
SCN1AHaploinsufficiency,causes,DravetSyndrome,,,
SCN1AHaploinsufficiency,causes,NaV1.1Reduction,,,
SCN1AHaploinsufficiency,causes,ReducedNaV1.1Expression,,,
SCN1AHaploinsufficiency,causes,ReducedNaV1.1Function,,,
SCN1AHaploinsufficiency,causes,SCN5AOverexpression,,,
SCN1AHaploinsufficiency,causes,Seizure,,,
SCN1AHaploinsufficiency,causes,StructuralNetworkDeficit,,,
SCN1AHaploinsufficiency,causes,SubtleGenotypeEffectGeneSet,,,
SCN1AHaploinsufficiency,contributesTo,CardiacArrhythmia,,,
SCN1AHaploinsufficiency,impairs,GABAergicInterneuronActivity,,,
SCN1AHaploinsufficiency,impairs,PVInterneuronFiring,,,
SCN1AHaploinsufficiency,preserves,PyramidalNeuronExcitability,,,
SCN1AHaploinsufficiency,reduces,GABAergicInterneuronExcitability,,,
SCN1AHaploinsufficiency,reduces,GLT1Expression,,,
SCN1AHeterozygousKnockInMouse,hasA,BehavioralHyperactivity,,,
SCN1AHeterozygousKnockInMouse,hasA,ReducedSCN1AExpression,,,
SCN1AHeterozygousKnockInMouse,hasA,SeizureSusceptibility,,,
SCN1AHeterozygousKnockout,reduces,HeartRateVariability,,,
SCN1AHeterozygousMouse,hasTreatment,ABHD6Inhibition,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,DecreasedMiniatureIPSCFrequency,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,IncreasedIPSCCV,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,IncreasedIPSCPPR,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,IncreasedIPSPTemporalSummation,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,PrematureDeath,,,
SCN1AHeterozygousMutantMouse,hasSemiologyFeature,SpontaneousSeizure,,,
SCN1AHeterozygousMutantMouse,isCharacterizedBy,StrainDependentSeverity,,,
SCN1AHeterozygousMutantMouse,models,DravetSyndrome,,,
SCN1AHeterozygousMutantMouse,respondsTo,AZD7325,,,
SCN1AHeterozygousMutation,causes,MilderGeneralizedEpilepsyWithFebrileSeizurePlusPhenotype,,,
SCN1AHeterozygousMutation,preserves,ExcitatorySynapticTransmission,,,
SCN1AHeterozygousMutation,preserves,SynapticIntegration,,,
SCN1AHomozygousMutation,causes,RecessiveDravetSyndrome,,,
SCN1AInjection,rescues,BurstMovement,,,
SCN1AIntron20Variant,causes,DravetSyndrome,,,
SCN1AIntron20Variant,causes,GeneralizedEpilepsyWithFebrileSeizurePlus,,,
SCN1AIntron20Variant,causes,PoisonExon20NInclusion,,,
SCN1AKnockout,causes,ReducedSurvival,,,
SCN1AKnockoutMouse,models,DravetSyndrome,,,
SCN1AKnockoutRat,doesNotHave,SpontaneousSeizureInEarlyStages,,,
SCN1AKnockoutRat,hasSemiologyFeature,HyperthermiaInducedSeizure,,,
SCN1AKnockoutRat,hasSemiologyFeature,IncreasedSeizureSusceptibility,,,
SCN1AKnockoutRat,hasSemiologyFeature,TransientBrainHyperactivity,,,
SCN1AKnockoutRat,isCharacterizedBy,AlteredMEMRISignal,,,
SCN1AKnockoutRat,models,DravetSyndrome,,,
SCN1AL1624QVariant,accelerates,FastInactivation,,,
SCN1AL1624QVariant,associatedWith,MixedGainAndLossOfFunction,,,
SCN1AL1624QVariant,causes,FamilialEpilepsy,,,
SCN1AL1624QVariant,decreases,CurrentDensity,,,
SCN1AL1624QVariant,increases,PersistentSodiumCurrent,,,
SCN1AL1624QVariant,isModulatedBy,Lamotrigine,,,
SCN1ALossOfFunctionMutation,avoids,SodiumChannelBlocker,,,
SCN1ALossOfFunctionMutation,causes,DravetSyndrome,,,
SCN1ALossOfFunctionMutation,causes,NaV1.1Deficiency,,,
SCN1ALossOfFunctionMutation,causes,ReducedInhibition,,,
SCN1ALossOfFunctionMutation,reduces,InhibitoryNeuronFiring,,,
SCN1AMissenseVariant,isA,Deleterious,,,
SCN1AMissenseVariant,isA,DeNovoMutation,,,
SCN1AMissenseVariant,isChallenging,ClinicalInterpretation,,,
SCN1AMissenseVariant,isRareIn,PopulationDatabase,,,
SCN1AMosaicMutation,isDetectedIn,DravetSibling,,,
SCN1AMosaicMutation,isDetectedIn,SUDCProband,,,
SCN1AMosaicMutation,isTransmittedFrom,Father,,,
SCN1AMutantModel,isCharacterizedBy,AlteredCysteine,,,
SCN1AMutantModel,isCharacterizedBy,AlteredGlycine,,,
SCN1AMutantModel,isCharacterizedBy,AlteredMethionine,,,
SCN1AMutantZebrafish,hasTreatment,Clemizole,,,
SCN1AMutation,affects,GABAergicInterneuron,,,
SCN1AMutation,affects,InhibitoryNeuron,,,
SCN1AMutation,affects,Interneuron,,,
SCN1AMutation,affects,NeuronalExcitability,,,
SCN1AMutation,affects,VoltageGatedPotassiumChannel                  ,,,
SCN1AMutation,alters,ElectrophysiologicalResponse,,,
SCN1AMutation,alters,SodiumCurrentDensity,,,
SCN1AMutation,alters,SynapticActivity,,,
SCN1AMutation,causes,ABECTS,,,
SCN1AMutation,causes,AlteredOscillationDevelopment,,,
SCN1AMutation,causes,AmygdalaAtrophy,,,
SCN1AMutation,causes,AuditoryCanalAtresia,,,
SCN1AMutation,causes,AutismSpectrumDisorder,,,
SCN1AMutation,causes,BehavioralProblem,,,
SCN1AMutation,causes,CardiacArrhythmia,,,
SCN1AMutation,causes,CognitiveImpairment,,,
SCN1AMutation,causes,ConstitutiveSodiumCurrentReduction,,,
SCN1AMutation,causes,CorticalDysplasia,,,
SCN1AMutation,causes,DevelopmentalDelay,,,
SCN1AMutation,causes,DevelopmentalEpilepticEncephalopathy,,,
SCN1AMutation,causes,DravetSyndrome,,,
SCN1AMutation,causes,EarlySeizureOnset,,,
SCN1AMutation,causes,EntorhinalCorticalThinning,,,
SCN1AMutation,causes,Epilepsy,,,
SCN1AMutation,causes,EpilepticEncephalopathy,,,
SCN1AMutation,causes,FamilyHistoryOfEpilepsy,,,
SCN1AMutation,causes,FebrileSeizure,,,
SCN1AMutation,causes,FocalEpilepticDischarge,,,
SCN1AMutation,causes,FusiformAtrophy,,,
SCN1AMutation,causes,GainOfFunction,,,
SCN1AMutation,causes,GeneralizedEpilepticDischarge,,,
SCN1AMutation,causes,GeneticEpilepsyWithFebrileSeizurePlus,,,
SCN1AMutation,causes,GlialReactivity,,,
SCN1AMutation,causes,GlobalDevelopmentalDelay,,,
SCN1AMutation,causes,GoodKDEfficacy,,,
SCN1AMutation,causes,Haploinsufficiency,,,
SCN1AMutation,causes,HippocampalAtrophy,,,
SCN1AMutation,causes,HotBathTrigger,,,
SCN1AMutation,causes,Hyperexcitability,,,
SCN1AMutation,causes,HyperthermiaInducedSeizure,,,
SCN1AMutation,causes,IntellectualDisability,,,
SCN1AMutation,causes,LateralVentricleEnlargement,,,
SCN1AMutation,causes,LennoxGastautSyndrome,,,
SCN1AMutation,causes,LossOfFunction,,,
SCN1AMutation,causes,MotorDisorder,,,
SCN1AMutation,causes,MutationSpecificExcitatoryPhenotype,,,
SCN1AMutation,causes,MyoclonicAtonicEpilepsy,,,
SCN1AMutation,causes,MyoclonicSeizure,,,
SCN1AMutation,causes,NaV1.1Haploinsufficiency,,,
SCN1AMutation,causes,NaV1.1LossOfFunction,,,
SCN1AMutation,causes,NonConvulsiveSeizure,,,
SCN1AMutation,causes,NonfunctionalSodiumChannels,,,
SCN1AMutation,causes,PanayiotopoulosSyndrome,,,
SCN1AMutation,causes,ParahippocampalCorticalThinning,,,
SCN1AMutation,causes,PharmacoresistantSeizure,,,
SCN1AMutation,causes,PhotosensitiveSeizure,,,
SCN1AMutation,causes,PolyspikeAndWaveDischarge,,,
SCN1AMutation,causes,ProlongedSeizure,,,
SCN1AMutation,causes,PVInterneuronDysfunction,,,
SCN1AMutation,causes,ReducedActionPotential,,,
SCN1AMutation,causes,ReducedGABAergicInhibition,,,
SCN1AMutation,causes,ReducedGABAergicInterneuronExcitability,,,
SCN1AMutation,causes,RightLimbDysplasia,,,
SCN1AMutation,causes,SeizureSusceptibility,,,
SCN1AMutation,causes,SevereDevelopmentalDelay,,,
SCN1AMutation,causes,SleepDisorder,,,
SCN1AMutation,causes,SodiumChannelDysfunction,,,
SCN1AMutation,causes,SpontaneousSeizure,,,
SCN1AMutation,causes,StatusEpilepticus,,,
SCN1AMutation,causes,SuddenUnexpectedDeathInEpilepsy,,,
SCN1AMutation,causes,TemperatureSensitiveSodiumCurrentReduction,,,
SCN1AMutation,causes,TemporoLimbicCorticalThinning,,,
SCN1AMutation,causes,TruncatedProtein,,,
SCN1AMutation,causes,VaccinationInducedSeizure,,,
SCN1AMutation,causes,VariablePhenotype,,,
SCN1AMutation,coexistsWith,KCNQ2Variant,,,
SCN1AMutation,coexistsWith,SCN9AVariant,,,
SCN1AMutation,coexistsWith,SLC6A8Variant,,,
SCN1AMutation,commonIn,PediatricEpilepsy,,,
SCN1AMutation,disrupts,ExcitatoryInhibitoryBalance,,,
SCN1AMutation,doesNotAffect,ExcitatoryNeuronodiumCurrent,,,
SCN1AMutation,doesNotAffect,PyramidalCellFiring,,,
SCN1AMutation,doesNotAffect,PyramidalNeuronExcitability,,,
SCN1AMutation,doesNotAffect,SPWAmplitude,,,
SCN1AMutation,doesNotCorrelateWith,SeizureSeverity,,,
SCN1AMutation,doesNotDirectlyCause,LethalArrhythmia,,,
SCN1AMutation,hasA,NormalDevelopmentBeforeSeizure,,,
SCN1AMutation,hasA,PsychomotorRetardationAfterTwoYears,,,
SCN1AMutation,hasA,SeizureOnsetBeforeOneYear,,,
SCN1AMutation,hasHigher,KDResponse,,,
SCN1AMutation,hasSemiologyFeature,VariablePhenotypicExpression,,,
SCN1AMutation,impairs,BreathingRateRegulation,,,
SCN1AMutation,impairs,GABAergicInhibition,,,
SCN1AMutation,impairs,GABAergicNeuronFunction,,,
SCN1AMutation,impairs,GaitFunction,,,
SCN1AMutation,impairs,HeartRateRegulation,,,
SCN1AMutation,impairs,InterneuronExcitability,,,
SCN1AMutation,impairs,LanguageSkill,,,
SCN1AMutation,impairs,NaV1.1Function,,,
SCN1AMutation,impairs,Thermoregulation,,,
SCN1AMutation,includes,DeletionMutation,,,
SCN1AMutation,includes,LargeDeletion,,,
SCN1AMutation,includes,MissenseMutation,,,
SCN1AMutation,includes,NonsenseMutation,,,
SCN1AMutation,includes,SpliceSiteMutation,,,
SCN1AMutation,includes,TruncationMutation,,,
SCN1AMutation,increases,CerebrospinalFluidVolume,,,
SCN1AMutation,increases,SeizureSusceptibility,,,
SCN1AMutation,increases,sEPSCAmplitudeInPyramidalCell,,,
SCN1AMutation,increases,sIPSCAmplitudeInPVCell,,,
SCN1AMutation,increases,TemperatureSensitivity,,,
SCN1AMutation,induces,TranscriptomicDysregulation,,,
SCN1AMutation,inheritedFrom,ParentWithFebrileSeizureHistory,,,
SCN1AMutation,inheritedFrom,ParentWithGeneralizedEpilepsyWithFebrileSeizurePlus,,,
SCN1AMutation,isA,DeNovo,,,
SCN1AMutation,isA,Inherited,,,
SCN1AMutation,isCarriedBy,HealthyRelative,,,
SCN1AMutation,isCharacterizedBy,GainOfFunction,,,
SCN1AMutation,isCharacterizedBy,LossOfFunction,,,
SCN1AMutation,isDetectedBy,TargetedExomeSequencing,,,
SCN1AMutation,isLocatedIn,GateZone,,,
SCN1AMutation,isPresentIn,ArtificialPatientiPSC,,,
SCN1AMutation,lowers,VesicularReleaseProbability,,,
SCN1AMutation,moreFrequentIn,DravetSyndromeThanGeneralizedEpilepsyWithFebrileSeizurePlus,,,
SCN1AMutation,notResponsiveTo,Oxcarbazepine,,,
SCN1AMutation,originatesFrom,MaternalMosaicism,,,
SCN1AMutation,originatesFrom,PaternalMosaicism,,,
SCN1AMutation,preserves,MutatedmRNA,,,
SCN1AMutation,reduces,GABAergicInhibition,,,
SCN1AMutation,reduces,GABAergicInterneuronExcitability,,,
SCN1AMutation,reduces,GABAergicTransmission,,,
SCN1AMutation,reduces,GABARelease,,,
SCN1AMutation,reduces,InhibitoryInterNeuron,,,
SCN1AMutation,reduces,InhibitoryNeuronExcitability,,,
SCN1AMutation,reduces,InhibitoryNeurotransmission,,,
SCN1AMutation,reduces,InhibitorySynapseNumber,,,
SCN1AMutation,reduces,InhibitorySynapticTransmission,,,
SCN1AMutation,reduces,MotorSkill,,,
SCN1AMutation,reduces,NaV1.1AlphaSubunitExpression,,,
SCN1AMutation,reduces,NaV1.1Expression,,,
SCN1AMutation,reduces,NaV1.1Function,,,
SCN1AMutation,reduces,NitricOxideSynthase,,,
SCN1AMutation,reduces,Parvalbumin,,,
SCN1AMutation,reduces,PurkinjeNeuronExcitability,,,
SCN1AMutation,reduces,SodiumCurrentDensity,,,
SCN1AMutation,reduces,SodiumCurrentInGABAergicInterNeuron,,,
SCN1AMutation,reduces,SpeechDevelopment,,,
SCN1AMutation,reduces,SPWROccurrence,,,
SCN1AMutation,reduces,VesicularAcetylcholineTransporter,,,
SCN1AMutation,respondsTo,Clobazam,,,
SCN1AMutation,respondsTo,Levetiracetam,,,
SCN1AMutation,respondsTo,Topiramate,,,
SCN1AMutation,respondsTo,Valproate,,,
SCN1AMutation,truncates,NaV1.1,,,
SCN1AMutation,worsens,CognitiveOutcome,,,
SCN1AMutation ,causes ,DravetSyndrome,,,
SCN1AMutations,reduces,InhibitoryInterNeuron,,,
SCN1ANAT,isAntisenseTo,SCN1AGene,,,
SCN1ANAT,regulates,SCN1AExpression,,,
SCN1ANegativePatient,hasA,FeverAssociatedSyndroMousepilepsy,,,
