Subject,Predicate,Object,Section,Organism,PMCID
StiripentolLoadedNanoemulsion,shows,ColloidalStability,Results,Rat,4527565
StiripentolLoadedNanoemulsion,exhibits,NegativeZetaPotential,Results,Rat,4527565
NanoemulsionEncapsulation,protects,StiripentolFromAcidolysis,Results,Rat,4527565
FreeStiripentol,undergoes,AcidicDegradation,Results,Rat,4527565
StiripentolLoadedNanoemulsion,retains,GreaterThanNinetyEightPercentDrug,Results,Rat,4527565
StiripentolLoadedNanoemulsion,releases,StiripentolSlowly,Results,Rat,4527565
StiripentolRelease,occursBy,PassiveDiffusion,Results,Rat,4527565
HighLipophilicity,limits,DrugReleaseRate,Results,Rat,4527565
StiripentolLoadedNanoemulsion,increases,PlasmaStiripentolConcentration,Results,Rat,4527565
StiripentolLoadedNanoemulsion,increases,AreaUnderCurve,Results,Rat,4527565
StiripentolLoadedNanoemulsion,increases,MaximumPlasmaConcentration,Results,Rat,4527565
StiripentolLoadedNanoemulsion,hasRelativeBioavailability,TwoHundredSixPercent,Results,Rat,4527565
NanoemulsionFormulation,reduces,FirstPassMetabolism,Results,Rat,4527565
Nanoemulsion,enhances,IntestinalAbsorption,Results,Rat,4527565
MediumChainTriglycerides,increase,MembranePermeability,Results,Rat,4527565
Nanoemulsion,isTakenUpBy,EnterocyteEndocytosis,Results,Rat,4527565
StiripentolLoadedNanoemulsion,shows,LowCytotoxicity,Results,Rat,4527565
PolyethyleneGlycolMonooleate,has,LowSurfactantToxicity,Results,Rat,4527565
NanoemulsionDrugDelivery,improves,StiripentolStability,Discussion,Rat,4527565
NanoemulsionDrugDelivery,improves,OralBioavailability,Discussion,Rat,4527565
NanoemulsionDrugDelivery,isSuitableFor,PediatricEpilepsyTreatment,Discussion,Rat,4527565
StiripentolLoadedNanoemulsion,reduces,HighDoseRequirement,Discussion,Rat,4527565
SCN1A,encodes,Nav1.1SodiumChannel,Introduction,Human,9162153
SCN1A,isLocatedOn,Chromosome2q24.3,Introduction,Human,9162153
SCN1A,isMajorGeneFor,DravetSyndrome,Introduction,Human,9162153
SCN1A,isAssociatedWith,FebrileSeizuresPlus,Introduction,Human,9162153
SCN1A,isAssociatedWith,EarlyInfantileEpilepticEncephalopathy,Introduction,Human,9162153
Nav1.1SodiumChannel,isA,VoltageGatedSodiumChannel,Introduction,Human,9162153
SCN1ASequencing,performedBy,NextGenerationSequencing,Methods,Human,9162153
VariantValidation,performedBy,SangerSequencing,Methods,Human,9162153
VariantInterpretation,uses,ACMGGuidelines,Methods,Human,9162153
Cohort,hasSize,TwentyTwoPatients,Methods,Human,9162153
Cohort,isFrom,ChinesePopulation,Methods,Human,9162153
SCN1A_c.1043_1044insGG,resultsIn,p.Tyr349AspfsTer5,Results,Human,9162153
SCN1A_c.1118_1119insT,resultsIn,p.Leu373PhefsTer77,Results,Human,9162153
SCN1A_c.757delC,resultsIn,p.Leu253Ter,Results,Human,9162153
SCN1A_c.2543dupG,resultsIn,p.Leu849ThrfsTer66,Results,Human,9162153
SCN1A_c.2795G>A,resultsIn,p.Trp932Ter,Results,Human,9162153
SCN1A_c.2958_2959del,resultsIn,p.Phe987SerfsTer9,Results,Human,9162153
SCN1A_c.353G>C,resultsIn,p.Arg118Thr,Results,Human,9162153
SCN1A_c.3707C>A,resultsIn,p.Ala1236Glu,Results,Human,9162153
SCN1A_c.3726delT,resultsIn,p.Ile1242MetfsTer28,Results,Human,9162153
SCN1A_c.4412C>G,resultsIn,p.Ser1471Cys,Results,Human,9162153
SCN1A_c.5585T>C,resultsIn,p.Ile1862Thr,Results,Human,9162153
SCN1A_c.5636_5637insAG,resultsIn,p.Ser1879ArgfsTer33,Results,Human,9162153
SCN1A_c.1043_1044insGG,hasVariantType,FrameshiftMutation,Results,Human,9162153
SCN1A_c.757delC,hasVariantType,NonsenseMutation,Results,Human,9162153
SCN1A_c.353G>C,hasVariantType,MissenseMutation,Results,Human,9162153
SCN1ARelatedEpilepsy,shows,InterictalEpileptiformDischarges,Results,Human,9162153
SCN1ARelatedEpilepsy,shows,GeneralizedSpikeWave,Results,Human,9162153
SCN1ARelatedEpilepsy,shows,FocalEpileptiformDischarges,Results,Human,9162153
SCN1ARelatedEpilepsy,oftenHas,NormalBrainMRI,Results,Human,9162153
DravetSyndrome,isAssociatedWith,GlobalDevelopmentalDelay,Results,Human,9162153
DravetSyndrome,isAssociatedWith,IntellectualDisability,Results,Human,9162153
Valproate,isEffectiveIn,SCN1ARelatedEpilepsy,Results,Human,9162153
Levetiracetam,isEffectiveIn,SCN1ARelatedEpilepsy,Results,Human,9162153
Clobazam,isEffectiveIn,DravetSyndrome,Results,Human,9162153
Oxcarbazepine,worsens,MyoclonicSeizuresInDravetSyndrome,Results,Human,9162153
SCN1A_p.Arg1892Ter,isAssociatedWith,SUDEP,Results,Human,9162153
SCN1ATruncatingMutation,isAssociatedWith,SeverePhenotype,Discussion,Human,9162153
SCN1APoreRegionMutation,isAssociatedWith,DravetSyndrome,Discussion,Human,9162153
SCN1A,shows,GenotypePhenotypeHeterogeneity,Discussion,Human,9162153
SCN1A_c.1043_1044insGG,causes,DravetSyndrome,Results,Human,9162153
SCN1A_c.757delC,causes,DravetSyndrome,Results,Human,9162153
SCN1A_c.2958_2959del,causes,DravetSyndrome,Results,Human,9162153
SCN1A_c.2795G>A,causes,DravetSyndrome,Results,Human,9162153
SCN1A_c.353G>C,causes,GEFSPlus,Results,Human,9162153
SCN1A_c.3707C>A,causes,GEFSPlus,Results,Human,9162153
SCN1A_c.4412C>G,causes,BECTS,Results,Human,9162153
SCN1A_c.5585T>C,causes,ABECTS,Results,Human,9162153
Cannabidiol,isA,Phytocannabinoid,Introduction,Human,8308640
Δ9-tetrahydrocannabinol,isA,Phytocannabinoid,Introduction,Human,8308640
Cannabidiol,hasFunction,AntiepilepticAction,Introduction,Human,8308640
Cannabidiol,hasFunction,AntiInflammatoryProperty,Introduction,Human,8308640
Cannabidiol,hasFunction,AnxiolyticProperty,Introduction,Human,8308640
Cannabidiol,hasFunction,NeuroprotectiveProperty,Introduction,Human,8308640
Cannabidiol,hasFunction,AnalgesicAction,Introduction,Human,8308640
Cannabidiol,hasFunction,MyorelaxantAction,Introduction,Human,8308640
Cannabidiol,hasGeneAttribute,MultiplePharmacologicalTargets,Introduction,Human,8308640
Cannabidiol,hasPhenotype,NoPsychotropicEffectsExpectedFromTHC,Introduction,Human,8308640
Cannabidiol,hasPhenotype,NoAddictiveEffectsExpectedFromTHC,Introduction,Human,8308640
RecreationalCannabis,hasPart,Δ9-tetrahydrocannabinol,Introduction,Human,8308640
MedicalCannabis,hasPart,Δ9-tetrahydrocannabinol,Introduction,Human,8308640
MedicalCannabis,hasPart,Cannabidiol,Introduction,Human,8308640
MedicalCannabis,hasPart,MinorPhytocannabinoids,Introduction,Human,8308640
MedicalCannabis,hasPart,Terpenes,Introduction,Human,8308640
Phytocomplex,hasPart,Cannabinoids,Introduction,Human,8308640
Phytocomplex,hasPart,Terpenes,Introduction,Human,8308640
CannabisBasedMedicinalExtracts,hasPart,Phytocomplex,Introduction,Human,8308640
CannabisBasedMedicinalExtracts,hasPhenotype,LowerOccurrenceOfSideEffectsComparedWithSyntheticCannabinoids,Introduction,Human,8308640
MedicalCannabis,isUsedForTreatmentOf,Epilepsy,Introduction,Human,8308640
MedicalCannabis,isUsedForTreatmentOf,NeuropathicPain,Introduction,Human,8308640
MedicalCannabis,isUsedForTreatmentOf,Cancer,Introduction,Human,8308640
MedicalCannabis,isUsedForTreatmentOf,Insomnia,Introduction,Human,8308640
Epidiolex,hasPart,Cannabidiol,Introduction,Human,8308640
Epidiolex,hasFormulation,CBDOilOralSolution,Introduction,Human,8308640
Epidiolex,hasTradename,Epidiolex,Introduction,Human,8308640
Epidiolex,isUsedForTreatmentOf,DravetSyndrome,Introduction,Human,8308640
Epidiolex,isUsedForTreatmentOf,LennoxGastautSyndrome,Introduction,Human,8308640
Epidiolex,isApprovedBy,EuropeanMedicinesAgency,Introduction,Human,8308640
Epidiolex,isApprovedBy,USFoodAndDrugAdministration,Introduction,Human,8308640
TherapeuticDrugMonitoring,isA,ClinicalManagementSupport,Introduction,Human,8308640
TherapeuticDrugMonitoring,isUsedForTreatmentOf,RefractoryEpilepsy,Introduction,Human,8308640
DoseAdministered,isAssociatedWith,CannabidiolBloodLevel,Introduction,Human,8308640
InterindividualResponse,isAssociatedWith,CannabidiolBloodLevel,Introduction,Human,8308640
ExistingAnalyticalAssay,hasPhenotype,NoSimultaneousDeterminationOfCBDAndMainMetabolitesInSerum,Introduction,Human,8308640
StudyAim,hasPart,DevelopValidatedUHPLCMSMSMethod,Introduction,Human,8308640
DevelopValidatedUHPLCMSMSMethod,isUsedForTreatmentOf,TherapeuticDrugMonitoring,Introduction,Human,8308640
DevelopValidatedUHPLCMSMSMethod,hasAnalyte,Cannabidiol,Introduction,Human,8308640
DevelopValidatedUHPLCMSMSMethod,hasAnalyte,cannabidiol-7-oic acid,Introduction,Human,8308640
DevelopValidatedUHPLCMSMSMethod,hasAnalyte,7-hydroxycannabidiol,Introduction,Human,8308640
DevelopValidatedUHPLCMSMSMethod,hasAnalyte,6-α-hydroxycannabidiol,Introduction,Human,8308640
DevelopValidatedUHPLCMSMSMethod,hasAnalyte,6-β-hydroxycannabidiol,Introduction,Human,8308640
cannabidiol-7-oic acid,synonym,7-COOH-CBD,Introduction,Human,8308640
7-hydroxycannabidiol,synonym,7-OH-CBD,Introduction,Human,8308640
6-α-hydroxycannabidiol,synonym,6-α–OH–CBD,Introduction,Human,8308640
6-β-hydroxycannabidiol,synonym,6-β–OH–CBD,Introduction,Human,8308640
UHPLCMSMSMethod,isA,BioanalyticalMethod,Methods,Human,8308640
UHPLCMSMSMethod,hasSampleType,SerumSample,Methods,Human,8308640
SerumSample,isConstitutionalPartOf,Human,Methods,Human,8308640
UHPLCMSMSMethod,hasAnalyte,Cannabidiol,Methods,Human,8308640
UHPLCMSMSMethod,hasAnalyte,7-COOH-CBD,Methods,Human,8308640
UHPLCMSMSMethod,hasAnalyte,7-OH-CBD,Methods,Human,8308640
UHPLCMSMSMethod,hasAnalyte,6-α–OH–CBD,Methods,Human,8308640
UHPLCMSMSMethod,hasAnalyte,6-β–OH–CBD,Methods,Human,8308640
UHPLCMSMSMethod,hasInternalStandard,CBD-d3,Methods,Human,8308640
UHPLCMSMSMethod,hasInternalStandard,11-OH-THC-d3,Methods,Human,8308640
UHPLCMSMSMethod,usesInstrument,WatersXevoTQ-SmicroMassSpectrometer,Methods,Human,8308640
WatersXevoTQ-SmicroMassSpectrometer,isA,TripleQuadrupoleMassSpectrometer,Methods,Human,8308640
UHPLCMSMSMethod,usesInstrument,ACQUITYUPLCI-Class,Methods,Human,8308640
UHPLCMSMSMethod,hasIonizationMode,NegativeIonMode,Methods,Human,8308640
NegativeIonMode,synonym,ESI−,Methods,Human,8308640
UHPLCMSMSMethod,usesSoftware,MassLynxVersion4.1,Methods,Human,8308640
UHPLCMSMSMethod,usesColumn,ACQUITYUPLCBEHC18Column,Methods,Human,8308640
ACQUITYUPLCBEHC18Column,hasValue,Length100mm,Methods,Human,8308640
ACQUITYUPLCBEHC18Column,hasValue,InternalDiameter2.1mm,Methods,Human,8308640
ACQUITYUPLCBEHC18Column,hasValue,ParticleSize1.7µm,Methods,Human,8308640
UHPLCMSMSMethod,hasRunTime,8Minutes,Methods,Human,8308640
UHPLCMSMSMethod,usesMobilePhase,AmmoniumFormate5mMatpH7.5,Methods,Human,8308640
UHPLCMSMSMethod,usesMobilePhase,Acetonitrile,Methods,Human,8308640
UHPLCMSMSMethod,hasFlowRate,0.4mLPerMin,Methods,Human,8308640
GradientProgram,hasPart,Initial5PercentB,Methods,Human,8308640
GradientProgram,hasPart,Hold0.25MinAt5PercentB,Methods,Human,8308640
GradientProgram,hasPart,IncreaseTo100PercentBWithin5.3Min,Methods,Human,8308640
GradientProgram,hasPart,DecreaseTo5PercentBWithin5.4Min,Methods,Human,8308640
GradientProgram,hasPart,Hold2.6MinAt5PercentB,Methods,Human,8308640
UHPLCMSMSMethod,hasPart,GradientProgram,Methods,Human,8308640
UHPLCMSMSMethod,hasValue,AutosamplerTemperature10°C,Methods,Human,8308640
UHPLCMSMSMethod,hasValue,ColumnOvenTemperature50°C,Methods,Human,8308640
UHPLCMSMSMethod,usesMRMMode,ScheduledMultipleReactionMonitoring,Methods,Human,8308640
ScheduledMultipleReactionMonitoring,synonym,MRM,Methods,Human,8308640
UHPLCMSMSMethod,hasValue,DwellTime0.023s,Methods,Human,8308640
UHPLCMSMSMethod,hasValue,CapillaryVoltage−2.8kV,Methods,Human,8308640
UHPLCMSMSMethod,hasValue,SourceTemperature150°C,Methods,Human,8308640
UHPLCMSMSMethod,hasValue,DesolvationTemperature650°C,Methods,Human,8308640
UHPLCMSMSMethod,hasValue,ConeGasFlowRate0.18mLPerMin,Methods,Human,8308640
UHPLCMSMSMethod,hasValue,DesolvationGasFlowRate1200LPerHour,Methods,Human,8308640
6-α–OH–CBD,hasTransition,329.2to158.2,Methods,Human,8308640
6-α–OH–CBD,hasTransition,329.2to173.1,Methods,Human,8308640
6-α–OH–CBD,hasRetentionTime,3.43Min,Methods,Human,8308640
7-OH-CBD,hasTransition,329.1to261.2,Methods,Human,8308640
7-OH-CBD,hasTransition,329.1to268.1,Methods,Human,8308640
7-OH-CBD,hasRetentionTime,3.53Min,Methods,Human,8308640
7-COOH-CBD,hasTransition,343.1to179.2,Methods,Human,8308640
7-COOH-CBD,hasTransition,343.1to231.2,Methods,Human,8308640
7-COOH-CBD,hasRetentionTime,3.54Min,Methods,Human,8308640
6-β–OH–CBD,hasTransition,329.2to158.2,Methods,Human,8308640
6-β–OH–CBD,hasTransition,329.2to173.2,Methods,Human,8308640
6-β–OH–CBD,hasRetentionTime,3.62Min,Methods,Human,8308640
Cannabidiol,hasTransition,313.3to107.1,Methods,Human,8308640
Cannabidiol,hasTransition,313.3to245.2,Methods,Human,8308640
Cannabidiol,hasRetentionTime,4.69Min,Methods,Human,8308640
11-OH-THC-d3,hasTransition,332.2to173.1,Methods,Human,8308640
11-OH-THC-d3,hasTransition,332.2to271.1,Methods,Human,8308640
11-OH-THC-d3,hasRetentionTime,4.16Min,Methods,Human,8308640
CBD-d3,hasTransition,316.1to110.1,Methods,Human,8308640
CBD-d3,hasTransition,316.1to248.2,Methods,Human,8308640
CBD-d3,hasRetentionTime,4.69Min,Methods,Human,8308640
StandardStockSolution,hasPart,Cannabidiol,Methods,Human,8308640
StandardStockSolution,hasPart,7-COOH-CBD,Methods,Human,8308640
StandardStockSolution,hasPart,7-OH-CBD,Methods,Human,8308640
StandardStockSolution,hasPart,6-α–OH–CBD,Methods,Human,8308640
StandardStockSolution,hasPart,6-β–OH–CBD,Methods,Human,8308640
StandardStockSolution,hasValue,PreparedInMethanol,Methods,Human,8308640
StandardStockSolution,hasValue,ConcentrationSeries1µgPerMl_10µgPerMl_100µgPerMl_1mgPerMl,Methods,Human,8308640
StandardStockSolution,hasValue,StoredAt−20°C,Methods,Human,8308640
InternalStandardStockSolution,hasPart,11-OH-THC-d3,Methods,Human,8308640
InternalStandardStockSolution,hasValue,PreparedInMethanol1µgPerMl,Methods,Human,8308640
InternalStandardStockSolution,hasValue,StoredAt−20°C,Methods,Human,8308640
CalibratorWorkingSolutions,hasValue,PreparedInMethanol,Methods,Human,8308640
6-α–OH–CBD,hasLinearRange,0.5to25ngPerMl,Methods,Human,8308640
6-β–OH–CBD,hasLinearRange,0.5to25ngPerMl,Methods,Human,8308640
Cannabidiol,hasLinearRange,1to500ngPerMl,Methods,Human,8308640
7-OH-CBD,hasLinearRange,1to500ngPerMl,Methods,Human,8308640
7-COOH-CBD,hasLinearRange,20to10000ngPerMl,Methods,Human,8308640
QualityControlSamples,hasPart,LowQC,Methods,Human,8308640
QualityControlSamples,hasPart,MediumQC,Methods,Human,8308640
QualityControlSamples,hasPart,HighQC,Methods,Human,8308640
LowQC,hasValue,0.75ngPerMlFor6-α–OH–CBD_and_6-β–OH–CBD,Methods,Human,8308640
MediumQC,hasValue,3ngPerMlFor6-α–OH–CBD_and_6-β–OH–CBD,Methods,Human,8308640
HighQC,hasValue,20ngPerMlFor6-α–OH–CBD_and_6-β–OH–CBD,Methods,Human,8308640
LowQC,hasValue,0.5ngPerMlForCannabidiol_7-OH-CBD_7-COOH-CBD,Methods,Human,8308640
MediumQC,hasValue,50ngPerMlForCannabidiol_7-OH-CBD_7-COOH-CBD,Methods,Human,8308640
HighQC,hasValue,333ngPerMlForCannabidiol_7-OH-CBD_7-COOH-CBD,Methods,Human,8308640
SamplePreparation,hasPart,AlkalineHydrolysis,Methods,Human,8308640
AlkalineHydrolysis,hasPart,PotassiumHydroxide10M,Methods,Human,8308640
AlkalineHydrolysis,hasPart,HeatingAt100°CFor30Min,Methods,Human,8308640
AlkalineHydrolysis,hasPart,AddInternalStandardSolution5µL,Methods,Human,8308640
AlkalineHydrolysis,hasPart,AddFormicAcid2.5µL,Methods,Human,8308640
HydrolyzedSample,hasPart,M3BufferReagent50µL,Methods,Human,8308640
HydrolyzedSample,hasPart,AcetoneAcetonitrile8to2,Methods,Human,8308640
SamplePreparation,hasPart,Vortex10s,Methods,Human,8308640
SamplePreparation,hasPart,Centrifuge5000xgFor5Min,Methods,Human,8308640
Supernatant,hasValue,Volume200µL,Methods,Human,8308640
UHPLCMSMSMethod,hasPart,InjectionVolume10µL,Methods,Human,8308640
GlucuronideConjugates,isPartOf,CBDMetabolitesInSerum,Methods,Human,8308640
AlkalineHydrolysis,isInducedBy,PresenceOfGlucuronides,Methods,Human,8308640
MethodValidation,hasPart,SelectivityAssessment,Methods,Human,8308640
MethodValidation,hasPart,LinearityAssessment,Methods,Human,8308640
MethodValidation,hasPart,SensitivityAssessment,Methods,Human,8308640
MethodValidation,hasPart,AccuracyAssessment,Methods,Human,8308640
MethodValidation,hasPart,PrecisionAssessment,Methods,Human,8308640
MethodValidation,hasPart,CarryoverAssessment,Methods,Human,8308640
MethodValidation,hasValue,FiveConsecutiveDays,Methods,Human,8308640
CalibrationCurve,hasPart,SixCalibratorsPerCurve,Methods,Human,8308640
QualityControlSamples,hasValue,FiveReplicatesPerLevel,Methods,Human,8308640
SelectivityAssessment,hasValue,NoInterferencesAtAnalyteRetentionTimes,Methods,Human,8308640
CarryoverAssessment,hasValue,NoCarryoverAfterHighestCalibrator,Methods,Human,8308640
SpecificityAssessment,hasValue,CheckedForInterferencesFromOtherDrugs,Methods,Human,8308640
CalibrationCurve,hasValue,PeakAreaRatioVersusConcentration,Methods,Human,8308640
AcceptanceCriteria,hasValue,CVLessThan20PercentAtLOQ,Methods,Human,8308640
AcceptanceCriteria,hasValue,RelativeErrorWithin±20PercentAtLOQ,Methods,Human,8308640
AcceptanceCriteria,hasValue,RelativeErrorWithin±15PercentAtQCs,Methods,Human,8308640
Cannabidiol,hasLimitOfDetection,0.17ngPerMl,Results,Human,8308640
Cannabidiol,hasLimitOfQuantification,1.0ngPerMl,Results,Human,8308640
Cannabidiol,hasCoefficientOfDetermination,0.997,Results,Human,8308640
7-COOH-CBD,hasLimitOfDetection,0.72ngPerMl,Results,Human,8308640
7-COOH-CBD,hasLimitOfQuantification,20.0ngPerMl,Results,Human,8308640
7-COOH-CBD,hasCoefficientOfDetermination,0.998,Results,Human,8308640
7-OH-CBD,hasLimitOfDetection,0.11ngPerMl,Results,Human,8308640
7-OH-CBD,hasLimitOfQuantification,1.0ngPerMl,Results,Human,8308640
7-OH-CBD,hasCoefficientOfDetermination,0.999,Results,Human,8308640
6-α–OH–CBD,hasLimitOfDetection,0.04ngPerMl,Results,Human,8308640
6-α–OH–CBD,hasLimitOfQuantification,0.5ngPerMl,Results,Human,8308640
6-α–OH–CBD,hasCoefficientOfDetermination,0.995,Results,Human,8308640
6-β–OH–CBD,hasLimitOfDetection,0.02ngPerMl,Results,Human,8308640
6-β–OH–CBD,hasLimitOfQuantification,0.5ngPerMl,Results,Human,8308640
6-β–OH–CBD,hasCoefficientOfDetermination,0.999,Results,Human,8308640
MethodPerformance,hasPhenotype,AccurateAverageInterIntraDayErrorLessThan15Percent,Results,Human,8308640
MethodPerformance,hasPhenotype,PreciseInterIntraDayImprecisionLessThan15Percent,Results,Human,8308640
UHPLCMSMSMethod,hasRecovery,90.1to100.4Percent,Results,Human,8308640
UHPLCMSMSMethod,hasMatrixEffect,52.7to109.2Percent,Results,Human,8308640
LinearityAssessment,hasValue,r2EqualOrHigherThan0.995,Results,Human,8308640
ClinicalSamples,hasPart,PatientsUnderTreatmentWithCBDFormulations,Results,Human,8308640
PatientsUnderTreatmentWithCBDFormulations,hasRecordedAge,3to26Years,Results,Human,8308640
PatientsUnderTreatmentWithCBDFormulations,hasPhenotype,SixMales,Results,Human,8308640
PatientsUnderTreatmentWithCBDFormulations,hasPhenotype,ThreeFemales,Results,Human,8308640
PatientsUnderTreatmentWithCBDFormulations,hasGeneAttribute,WeightRange16to80kg,Results,Human,8308640
StudyCohort,hasPart,PatientsWithDravetSyndrome,Results,Human,8308640
StudyCohort,hasPart,PatientsWithDrugResistantEpilepsy,Results,Human,8308640
StudyCohort,hasPart,PatientsWithRettSyndrome,Results,Human,8308640
PatientsWithDravetSyndrome,hasPart,GWPharmaCBDTreatedPatients,Results,Human,8308640
PatientsWithDrugResistantEpilepsy,hasPart,GalenicPreparationTreatedPatients,Results,Human,8308640
UHPLCMSMSMethod,isUsedForTreatmentOf,TherapeuticDrugMonitoring,Results,Human,8308640
